Year,RoundNumber,Location,Location_Encoded,Driver,LapNumber,Stint,Compound,Actual,Predicted,Error
2022,6,Barcelona,2,LAT,25.0,2.0,MEDIUM,91.835,90.9786590548951,0.8563409451048923
2022,6,Barcelona,2,LAT,32.0,3.0,SOFT,89.621,89.25333410762715,0.36766589237284164
2022,6,Barcelona,2,LAT,33.0,3.0,SOFT,90.987,89.62420633565118,1.362793664348821
2022,6,Barcelona,2,LAT,34.0,3.0,SOFT,89.286,90.49731322680407,1.2113132268040594
2022,6,Barcelona,2,LAT,35.0,3.0,SOFT,89.831,89.36737442429718,0.4636255757028145
2022,6,Barcelona,2,LAT,36.0,3.0,SOFT,89.764,89.82174939446759,0.05774939446758757
2022,6,Barcelona,2,LAT,37.0,3.0,SOFT,89.756,89.84487629429621,0.08887629429620954
2022,6,Barcelona,2,LAT,38.0,3.0,SOFT,90.934,89.82622709288127,1.1077729071187303
2022,6,Barcelona,2,LAT,39.0,3.0,SOFT,90.079,90.49416981903101,0.41516981903102557
2022,6,Barcelona,2,LAT,40.0,3.0,SOFT,90.826,90.1420367906639,0.6839632093360954
2022,6,Barcelona,2,LAT,41.0,3.0,SOFT,89.444,90.76920920798102,1.3252092079810243
2022,6,Barcelona,2,LAT,42.0,3.0,SOFT,89.831,89.52692342767688,0.30407657232312524
2022,6,Barcelona,2,LAT,43.0,3.0,SOFT,89.491,89.85808006074102,0.3670800607410155
2022,6,Barcelona,2,LAT,44.0,3.0,SOFT,89.616,89.57015591716925,0.04584408283074935
2022,6,Barcelona,2,LAT,45.0,3.0,SOFT,90.104,89.68301352895566,0.42098647104434717
2022,6,Barcelona,2,LAT,46.0,3.0,SOFT,91.441,90.11573847834256,1.3252615216574433
2022,6,Barcelona,2,LAT,47.0,3.0,SOFT,89.944,90.92363098841027,0.9796309884102625
2022,6,Barcelona,2,LAT,48.0,3.0,SOFT,90.109,90.03025757483093,0.07874242516906399
2022,6,Barcelona,2,LAT,49.0,3.0,SOFT,89.908,90.18400218103352,0.27600218103351465
2022,6,Barcelona,2,LAT,56.0,4.0,SOFT,88.454,87.83164064979297,0.6223593502070226
2022,6,Barcelona,2,LAT,57.0,4.0,SOFT,90.052,88.40282336925655,1.6491766307434583
2022,6,Barcelona,2,LAT,58.0,4.0,SOFT,88.926,89.56098341380552,0.6349834138055144
2022,6,Barcelona,2,LAT,59.0,4.0,SOFT,90.348,88.996621824657,1.351378175343002
2022,6,Barcelona,2,LAT,60.0,4.0,SOFT,88.671,89.96996802965715,1.29896802965714
2022,6,Barcelona,2,LAT,61.0,4.0,SOFT,89.25,88.74449679265437,0.5055032073456244
2022,6,Barcelona,2,LAT,62.0,4.0,SOFT,88.7,89.25718714525905,0.5571871452590547
2022,6,Barcelona,2,LAT,63.0,4.0,SOFT,91.986,88.7894615376308,3.19653846236921
2022,6,Barcelona,2,LAT,64.0,4.0,SOFT,89.424,91.49134732795393,2.0673473279539314
2022,6,Barcelona,2,LEC,5.0,1.0,SOFT,87.891,87.67363769004405,0.21736230995595507
2022,6,Barcelona,2,LEC,6.0,1.0,SOFT,87.427,87.90173362670555,0.47473362670554575
2022,6,Barcelona,2,LEC,13.0,1.0,SOFT,88.375,88.72692573992107,0.3519257399210767
2022,6,Barcelona,2,LEC,14.0,1.0,SOFT,88.495,88.42606644911048,0.06893355088953115
2022,6,Barcelona,2,LEC,15.0,1.0,SOFT,88.386,88.54439436543426,0.15839436543425592
2022,6,Barcelona,2,LEC,16.0,1.0,SOFT,88.512,88.43033253054013,0.08166746945987477
2022,6,Barcelona,2,LEC,17.0,1.0,SOFT,88.377,88.54975176578323,0.17275176578322682
2022,6,Barcelona,2,LEC,18.0,1.0,SOFT,88.099,88.42541440255567,0.3264144025556705
2022,6,Barcelona,2,LEC,19.0,1.0,SOFT,88.8,88.15184067419673,0.648159325803262
2022,6,Barcelona,2,LEC,20.0,1.0,SOFT,88.899,88.73509756239704,0.16390243760296228
2022,6,Barcelona,2,LEC,26.0,2.0,MEDIUM,87.279,87.07717042262632,0.20182957737367585
2022,6,Barcelona,2,MAG,13.0,2.0,MEDIUM,89.792,89.61985529481922,0.1721447051807784
2022,6,Barcelona,2,MAG,14.0,2.0,MEDIUM,89.778,89.82592609754988,0.04792609754987277
2022,6,Barcelona,2,MAG,15.0,2.0,MEDIUM,89.835,89.8546764732982,0.019676473298200846
2022,6,Barcelona,2,MAG,16.0,2.0,MEDIUM,91.431,89.89458438856114,1.5364156114388547
2022,6,Barcelona,2,MAG,17.0,2.0,MEDIUM,90.01,91.15735792134753,1.1473579213475222
2022,6,Barcelona,2,MAG,18.0,2.0,MEDIUM,90.358,90.06725251483624,0.2907474851637561
2022,6,Barcelona,2,MAG,19.0,2.0,MEDIUM,90.199,90.36325991518551,0.16425991518551156
2022,6,Barcelona,2,MAG,20.0,2.0,MEDIUM,90.563,90.26731151614113,0.2956884838588742
2022,6,Barcelona,2,MAG,21.0,2.0,MEDIUM,89.849,90.5696441824335,0.7206441824335079
2022,6,Barcelona,2,MAG,22.0,2.0,MEDIUM,90.554,89.91055926577314,0.6434407342268631
2022,6,Barcelona,2,MAG,23.0,2.0,MEDIUM,90.757,90.49028770004625,0.26671229995375145
2022,6,Barcelona,2,MAG,24.0,2.0,MEDIUM,90.558,90.80487461223318,0.2468746122331668
2022,6,Barcelona,2,MAG,25.0,2.0,MEDIUM,92.489,90.62911971528443,1.8598802847155698
2022,6,Barcelona,2,MAG,26.0,2.0,MEDIUM,91.847,91.93414699195458,0.08714699195457676
2022,6,Barcelona,2,MAG,27.0,2.0,MEDIUM,91.143,91.90908084097256,0.7660808409725605
2022,6,Barcelona,2,MAG,28.0,2.0,MEDIUM,91.137,91.19885711779946,0.06185711779946522
2022,6,Barcelona,2,MAG,34.0,3.0,HARD,87.746,88.02157861648824,0.27557861648824
2022,6,Barcelona,2,MAG,35.0,3.0,HARD,88.117,87.80279474480767,0.3142052551923272
2022,6,Barcelona,2,MAG,36.0,3.0,HARD,88.223,88.11746986320017,0.1055301367998222
2022,6,Barcelona,2,MAG,37.0,3.0,HARD,88.37,88.29023596143313,0.07976403856687919
2022,6,Barcelona,2,MAG,38.0,3.0,HARD,88.926,88.44577566536772,0.4802243346322883
2022,6,Barcelona,2,MAG,39.0,3.0,HARD,89.578,88.89210270311601,0.6858972968839925
2022,6,Barcelona,2,MAG,40.0,3.0,HARD,88.467,89.52566812707482,1.0586681270748235
2022,6,Barcelona,2,MAG,41.0,3.0,HARD,92.026,88.53888928464193,3.487110715358073
2022,6,Barcelona,2,MAG,42.0,3.0,HARD,89.278,91.53408818319413,2.2560881831941204
2022,6,Barcelona,2,MAG,43.0,3.0,HARD,89.124,89.35240314875423,0.2284031487542437
