Time,Driver,LapTime,LapNumber,Stint,Compound,TyreLife,Team,Location,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,LapTime_Sec,FuelLoad,Track_Evolution_Physics,Traction_1_5,Asphalt_Grip_1_5,Asphalt_Abrasion_1_5,Track_Evolution_1_5,Tyre_Stress_1_5,Braking_1_5,Lateral_1_5,Downforce_1_5,Min_Pressure_Front_PSI,Min_Pressure_Rear_PSI,Compound_Hard,Compound_Medium,Compound_Soft,Circuit_Length_KM,Total_Laps,Cumulative_Field_Dist_KM,Compound_Hard_Int,Compound_Medium_Int,Compound_Soft_Int,Wear_Severity_Index,Track_Flow_Type,Compound_Int,E_lap,Gap_To_Car_Ahead,Grip_Aero_Balance,Total_Min_Pressure,Pressure_Delta,LatOffset_Mean,LatOffset_Std,Lap_Gap,Prev_LapTime,Lag_2,Rolling_Avg_3
0 days 01:33:15.606000,PIA,0 days 00:01:32.660000,20.0,1.0,MEDIUM,20.0,McLaren,Silverstone,20.3,64.0,1001.2,False,29.3,217,2.7,92.66,68.07692307692307,4382.904,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2191.452,1,2,3,15,0.8333333333333334,2,28.234062545213803,2.9579474891936868,0.6,49.5,3.5,0.9908502531617881,1.706526108485523,1.0,92.88,93.019,92.89133333333332
0 days 01:34:48.355000,PIA,0 days 00:01:32.749000,21.0,1.0,MEDIUM,21.0,McLaren,Silverstone,20.2,64.0,1001.4,False,29.4,206,2.0,92.749,65.98076923076923,4606.762,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2303.381,1,2,3,15,0.8333333333333334,2,28.76182479410409,3.0084827520148405,0.6,49.5,3.5,0.43868957094270034,0.5428758286816617,1.0,92.66,92.88,92.85300000000001
0 days 01:36:20.892000,PIA,0 days 00:01:32.537000,22.0,1.0,MEDIUM,22.0,McLaren,Silverstone,20.0,64.0,1001.2,False,29.6,222,1.7,92.537,63.88461538461538,4830.62,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2415.31,1,2,3,15,0.8333333333333334,2,28.30190789275527,3.0910227605826024,0.6,49.5,3.5,0.48641283841426614,0.6030711808168736,1.0,92.749,92.66,92.76299999999999
0 days 01:37:53.624000,PIA,0 days 00:01:32.732000,23.0,1.0,MEDIUM,23.0,McLaren,Silverstone,20.2,64.0,1001.4,False,29.6,204,2.5,92.732,61.78846153846153,5054.478,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2527.239,1,2,3,15,0.8333333333333334,2,28.35654818127138,3.0314237529198436,0.6,49.5,3.5,0.8609719038746552,1.3224198830037386,1.0,92.537,92.749,92.64866666666667
0 days 01:39:26.300000,PIA,0 days 00:01:32.676000,24.0,1.0,MEDIUM,24.0,McLaren,Silverstone,20.4,63.0,1001.4,False,29.7,202,1.3,92.676,59.69230769230769,5278.336,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2639.168,1,2,3,15,0.8333333333333334,2,28.431646784290756,3.111549866959493,0.6,49.5,3.5,0.31217925059312046,0.3723508636888072,1.0,92.732,92.537,92.67266666666666
0 days 01:40:59.109000,PIA,0 days 00:01:32.809000,25.0,1.0,MEDIUM,25.0,McLaren,Silverstone,20.4,62.0,1001.4,False,30.9,145,1.7,92.809,57.59615384615385,5502.194,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2751.097,1,2,3,15,0.8333333333333334,2,28.51745309785387,2.939081154002732,0.6,49.5,3.5,0.2861749638555304,0.32098253921182257,1.0,92.676,92.732,92.64833333333335
0 days 01:42:32.161000,PIA,0 days 00:01:33.052000,26.0,1.0,MEDIUM,26.0,McLaren,Silverstone,20.5,63.0,1001.4,False,31.7,220,2.0,93.052,55.5,5726.052,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2863.026,1,2,3,15,0.8333333333333334,2,28.45943786311057,2.7862194299689556,0.6,49.5,3.5,0.27353361193909614,0.3321842973242537,1.0,92.809,92.676,92.73899999999999
0 days 01:44:05.005000,PIA,0 days 00:01:32.844000,27.0,1.0,MEDIUM,27.0,McLaren,Silverstone,20.6,61.0,1001.4,False,32.4,225,2.4,92.844,53.40384615384615,5949.91,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2974.955,1,2,3,15,0.8333333333333334,2,28.86544782021303,3.07168392489231,0.6,49.5,3.5,0.42899082676105216,0.5368123648237533,1.0,93.052,92.809,92.84566666666667
0 days 01:45:38.195000,PIA,0 days 00:01:33.190000,28.0,1.0,MEDIUM,28.0,McLaren,Silverstone,20.8,62.0,1001.4,False,32.8,192,2.2,93.19,51.30769230769231,6173.768,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,3086.884,1,2,3,15,0.8333333333333334,2,28.615250552091503,3.246061326718523,0.6,49.5,3.5,0.2994565143057343,0.3636683597872665,1.0,92.844,93.052,92.90166666666666
0 days 02:12:20.284000,PIA,0 days 00:01:31.178000,42.0,2.0,HARD,13.0,McLaren,Silverstone,21.3,62.0,1001.0,False,29.9,200,1.7,91.178,26.573076923076925,9213.524,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,4606.762,1,2,3,15,0.8333333333333334,1,29.022879885799853,0.5110960030574692,0.6,49.5,3.5,0.4267230490076233,0.6953086261804808,1.0,90.85,91.475,91.32366666666667
0 days 02:13:51.295000,PIA,0 days 00:01:31.011000,43.0,2.0,HARD,14.0,McLaren,Silverstone,21.4,61.0,1001.0,False,30.7,177,1.7,91.011,24.47692307692307,9425.6,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,4712.8,1,2,3,15,0.8333333333333334,1,29.038011776224284,0.4852207532394502,0.6,49.5,3.5,0.40359933213329313,0.5328993568958289,1.0,91.178,90.85,91.16766666666666
0 days 02:15:22.760000,PIA,0 days 00:01:31.465000,44.0,2.0,HARD,15.0,McLaren,Silverstone,21.4,58.0,1001.0,False,30.9,215,2.2,91.465,22.380769230769232,9637.676,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,4818.838,1,2,3,15,0.8333333333333334,1,29.059949841703695,0.9273023632163516,0.6,49.5,3.5,0.3059145948746035,0.3648802289043649,1.0,91.011,91.178,91.01299999999999
0 days 02:16:54.166000,PIA,0 days 00:01:31.406000,45.0,2.0,HARD,16.0,McLaren,Silverstone,21.4,57.0,1001.0,False,30.4,212,2.0,91.406,20.28461538461538,9849.752,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,4924.876,1,2,3,15,0.8333333333333334,1,28.78023940748482,1.6262966329714839,0.6,49.5,3.5,0.699354458109661,1.1600119492382217,1.0,91.465,91.011,91.218
0 days 02:18:25.662000,PIA,0 days 00:01:31.496000,46.0,2.0,HARD,17.0,McLaren,Silverstone,21.4,58.0,1001.0,False,30.1,199,2.7,91.496,18.18846153846154,10061.828,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,5030.914,1,2,3,15,0.8333333333333334,1,28.95863378891343,1.785695317991216,0.6,49.5,3.5,0.37607645459683003,0.4605958306702197,1.0,91.406,91.465,91.294
0 days 02:19:57.089000,PIA,0 days 00:01:31.427000,47.0,2.0,HARD,18.0,McLaren,Silverstone,21.4,59.0,1001.0,False,30.0,192,2.4,91.427,16.092307692307685,10273.904,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,5136.952,1,2,3,15,0.8333333333333334,1,28.77503802374543,1.8216604881682397,0.6,49.5,3.5,0.3514004359197109,0.4541353863174247,1.0,91.496,91.406,91.45566666666667
0 days 02:21:28.248000,PIA,0 days 00:01:31.159000,48.0,2.0,HARD,19.0,McLaren,Silverstone,21.5,57.0,1001.0,False,29.9,184,3.2,91.159,13.996153846153845,10474.198,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,5237.099,1,2,3,15,0.8333333333333334,1,28.9678813741117,1.8046808281116422,0.6,49.5,3.5,0.4305687240897294,0.5168938707163593,1.0,91.427,91.496,91.443
0 days 02:22:59.670000,PIA,0 days 00:01:31.422000,49.0,2.0,HARD,20.0,McLaren,Silverstone,21.5,54.0,1001.0,False,29.6,188,3.4,91.422,11.899999999999991,10674.492,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,5337.246,1,2,3,15,0.8333333333333334,1,28.50380210573781,1.7131202553129838,0.6,49.5,3.5,0.30211355532954415,0.36084952315248003,1.0,91.159,91.427,91.36066666666666
0 days 02:24:31.422000,PIA,0 days 00:01:31.752000,50.0,2.0,HARD,21.0,McLaren,Silverstone,21.6,54.0,1001.0,False,29.7,182,4.0,91.752,9.803846153846152,10874.786,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,5437.393,1,2,3,15,0.8333333333333334,1,28.617435180710444,1.8405441302591694,0.6,49.5,3.5,0.6303836489959731,1.0112647014463245,1.0,91.422,91.159,91.33600000000001
0 days 02:26:02.727000,PIA,0 days 00:01:31.305000,51.0,2.0,HARD,22.0,McLaren,Silverstone,21.7,54.0,1001.0,False,30.2,203,3.7,91.305,7.707692307692298,11075.08,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,5537.54,1,2,3,15,0.8333333333333334,1,28.303202065407326,1.7314506899811863,0.6,49.5,3.5,0.3375828533397027,0.37712005718645786,1.0,91.752,91.422,91.44433333333332
0 days 02:27:33.668000,PIA,0 days 00:01:30.941000,52.0,2.0,HARD,23.0,McLaren,Silverstone,21.8,52.0,1001.0,False,29.8,193,4.8,90.941,5.6115384615384585,11275.374,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,5637.687,1,2,3,15,0.8333333333333334,1,29.620290926761342,1.3438049691795124,0.6,49.5,3.5,0.3332836908110731,0.436501225991773,1.0,91.305,91.752,91.493
0 days 01:08:27.900000,RUS,0 days 00:01:33.084000,4.0,1.0,SOFT,7.0,Mercedes,Silverstone,21.4,55.0,1001.2,False,29.3,201,3.0,93.084,101.61538461538461,754.048,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,377.024,1,2,3,15,0.8333333333333334,3,31.522588958979888,0.48867525729607014,0.6,49.5,3.5,0.3378710266762948,0.42504013649150824,1.0,93.096,94.115,95.28733333333332
0 days 01:10:02.111000,RUS,0 days 00:01:34.211000,5.0,1.0,SOFT,8.0,Mercedes,Silverstone,21.4,55.0,1001.2,False,29.3,221,3.4,94.211,99.51923076923077,989.688,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,494.844,1,2,3,15,0.8333333333333334,3,33.94706166124125,1.6333774779574515,0.6,49.5,3.5,0.4016834569946215,0.5068130167248915,1.0,93.084,93.096,93.43166666666666
0 days 01:11:35.950000,RUS,0 days 00:01:33.839000,6.0,1.0,SOFT,9.0,Mercedes,Silverstone,21.4,55.0,1001.2,False,29.5,183,3.4,93.839,97.42307692307692,1225.328,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,612.664,1,2,3,15,0.8333333333333334,3,31.65917008414118,2.645299912488211,0.6,49.5,3.5,0.398167609832784,0.4543229660254029,1.0,94.211,93.084,93.46366666666667
0 days 01:13:09.382000,RUS,0 days 00:01:33.432000,7.0,1.0,SOFT,10.0,Mercedes,Silverstone,21.4,54.0,1001.2,False,29.3,198,4.0,93.432,95.32692307692308,1460.968,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,730.484,1,2,3,15,0.8333333333333334,3,31.381680331414096,3.6855147417514726,0.6,49.5,3.5,0.30730163134650684,0.38661706939612084,1.0,93.839,94.211,93.71133333333334
0 days 01:14:42.518000,RUS,0 days 00:01:33.136000,8.0,1.0,SOFT,11.0,Mercedes,Silverstone,21.5,55.0,1001.4,False,29.1,201,3.5,93.136,93.23076923076923,1696.608,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,848.304,1,2,3,15,0.8333333333333334,3,31.869399881486235,3.7983116020210477,0.6,49.5,3.5,0.3965026848240729,0.5056217587792163,1.0,93.432,93.839,93.82733333333333
0 days 01:16:15.672000,RUS,0 days 00:01:33.154000,9.0,1.0,SOFT,12.0,Mercedes,Silverstone,21.3,55.0,1001.2,False,29.1,201,3.5,93.154,91.13461538461539,1932.248,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,966.124,1,2,3,15,0.8333333333333334,3,32.35818144073669,3.598620519365203,0.6,49.5,3.5,0.29667640051603394,0.3840308773239114,1.0,93.136,93.432,93.469
0 days 01:17:49.096000,RUS,0 days 00:01:33.424000,10.0,1.0,SOFT,13.0,Mercedes,Silverstone,21.3,55.0,1001.2,False,29.2,202,3.7,93.424,89.03846153846153,2167.888,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,1083.944,1,2,3,15,0.8333333333333334,3,31.160634931895075,3.9696791499671704,0.6,49.5,3.5,0.3698595591996065,0.4467564838994038,1.0,93.154,93.136,93.24066666666666
0 days 01:19:22.185000,RUS,0 days 00:01:33.089000,11.0,1.0,SOFT,14.0,Mercedes,Silverstone,21.3,55.0,1001.2,False,29.1,175,3.0,93.089,86.9423076923077,2391.746,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,1195.873,1,2,3,15,0.8333333333333334,3,31.115946853196824,3.964258001484661,0.6,49.5,3.5,0.3204015013740795,0.36030915033380684,1.0,93.424,93.154,93.238
0 days 01:20:55.539000,RUS,0 days 00:01:33.354000,12.0,1.0,SOFT,15.0,Mercedes,Silverstone,21.3,55.0,1001.2,False,29.1,187,4.5,93.354,84.84615384615384,2615.604,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,1307.802,1,2,3,15,0.8333333333333334,3,30.840672557817797,4.018171001929479,0.6,49.5,3.5,0.47890866412179106,0.5689074893713738,1.0,93.089,93.424,93.22233333333334
0 days 01:22:28.698000,RUS,0 days 00:01:33.159000,13.0,1.0,SOFT,16.0,Mercedes,Silverstone,21.4,57.0,1001.5,False,28.8,205,4.5,93.159,82.75,2839.462,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,1419.731,1,2,3,15,0.8333333333333334,3,30.99954100408725,4.1673868768409985,0.6,49.5,3.5,0.40122467723759697,0.4798472913791124,1.0,93.354,93.089,93.289
0 days 01:30:15.252000,RUS,0 days 00:01:33.072000,18.0,1.0,SOFT,21.0,Mercedes,Silverstone,20.1,64.0,1001.5,False,28.3,229,2.4,93.072,72.26923076923077,3958.752,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,1979.376,1,2,3,15,0.8333333333333334,3,31.678141323343368,4.619087808978996,0.6,49.5,3.5,0.3088813171872359,0.3517300400924375,1.0,93.174,93.309,93.25099999999999
0 days 01:31:48.059000,RUS,0 days 00:01:32.807000,19.0,1.0,SOFT,22.0,Mercedes,Silverstone,20.1,64.0,1001.4,False,28.9,239,3.4,92.807,70.17307692307692,4170.828,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2085.414,1,2,3,15,0.8333333333333334,3,29.635479027409477,4.6043349126985476,0.6,49.5,3.5,0.42680821446635,0.5754019836691874,1.0,93.072,93.174,93.185
0 days 01:33:20.862000,RUS,0 days 00:01:32.803000,20.0,1.0,SOFT,23.0,Mercedes,Silverstone,20.3,64.0,1001.2,False,29.3,217,2.7,92.803,68.07692307692307,4394.686,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2197.343,1,2,3,15,0.8333333333333334,3,29.592896821330285,4.563647442676541,0.6,49.5,3.5,0.41135839921477707,0.5803040434175772,1.0,92.807,93.072,93.01766666666667
0 days 01:34:53.712000,RUS,0 days 00:01:32.850000,21.0,1.0,SOFT,24.0,Mercedes,Silverstone,20.2,64.0,1001.4,False,29.4,206,2.0,92.85,65.98076923076923,4618.544,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2309.272,1,2,3,15,0.8333333333333334,3,29.50869931999872,4.581771003647851,0.6,49.5,3.5,0.43613496425617954,0.6341856939314489,1.0,92.803,92.807,92.894
0 days 01:36:26.280000,RUS,0 days 00:01:32.568000,22.0,1.0,SOFT,25.0,Mercedes,Silverstone,20.0,64.0,1001.2,False,29.6,222,1.7,92.568,63.88461538461538,4842.402,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2421.201,1,2,3,15,0.8333333333333334,3,29.377648949692315,4.513244976314354,0.6,49.5,3.5,0.3202352011925918,0.375724279032487,1.0,92.85,92.803,92.82000000000001
0 days 01:37:58.963000,RUS,0 days 00:01:32.683000,23.0,1.0,SOFT,26.0,Mercedes,Silverstone,20.2,64.0,1001.4,False,29.6,204,2.5,92.683,61.78846153846153,5066.26,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2533.13,1,2,3,15,0.8333333333333334,3,28.988498734306575,4.470561820136201,0.6,49.5,3.5,0.4800980774820974,0.6041951999342005,1.0,92.568,92.85,92.74033333333334
0 days 01:39:31.815000,RUS,0 days 00:01:32.852000,24.0,1.0,SOFT,27.0,Mercedes,Silverstone,20.4,63.0,1001.4,False,29.7,202,1.3,92.852,59.69230769230769,5290.118,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2645.059,1,2,3,15,0.8333333333333334,3,29.385119491581413,4.417175469693795,0.6,49.5,3.5,0.31261405597880665,0.35345867044971707,1.0,92.683,92.568,92.70033333333333
0 days 01:41:04.678000,RUS,0 days 00:01:32.863000,25.0,1.0,SOFT,28.0,Mercedes,Silverstone,20.4,62.0,1001.4,False,30.9,145,1.7,92.863,57.59615384615385,5513.976,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2756.988,1,2,3,15,0.8333333333333334,3,29.894466002967455,4.424225480912393,0.6,49.5,3.5,0.29613715210848585,0.34992165815475945,1.0,92.852,92.683,92.70100000000001
0 days 01:42:37.636000,RUS,0 days 00:01:32.958000,26.0,1.0,SOFT,29.0,Mercedes,Silverstone,20.5,63.0,1001.4,False,31.7,220,2.0,92.958,55.5,5737.834,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2868.917,1,2,3,15,0.8333333333333334,3,29.53937698590061,4.3984755942505345,0.6,49.5,3.5,0.27430669301210503,0.32882090571507605,1.0,92.863,92.852,92.79933333333334
0 days 01:44:10.698000,RUS,0 days 00:01:33.062000,27.0,1.0,SOFT,30.0,Mercedes,Silverstone,20.6,61.0,1001.4,False,32.4,225,2.4,93.062,53.40384615384615,5961.692,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,2980.846,1,2,3,15,0.8333333333333334,3,29.845074200165143,4.282704612141969,0.6,49.5,3.5,0.3045255912498916,0.3727183949581121,1.0,92.958,92.863,92.891
0 days 02:12:21.355000,RUS,0 days 00:01:31.188000,42.0,2.0,MEDIUM,14.0,Mercedes,Silverstone,21.3,62.0,1001.0,False,29.9,200,1.7,91.188,26.573076923076925,9225.306,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,4612.653,1,2,3,15,0.8333333333333334,2,31.370502431176092,1.3957299933717247,0.6,49.5,3.5,0.3053495270047919,0.3750463745903162,1.0,91.124,91.606,91.526
0 days 02:13:52.586000,RUS,0 days 00:01:31.231000,43.0,2.0,MEDIUM,15.0,Mercedes,Silverstone,21.4,61.0,1001.0,False,30.7,177,1.7,91.231,24.47692307692307,9437.382,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,4718.691,1,2,3,15,0.8333333333333334,2,30.803101736044454,1.6186033094096213,0.6,49.5,3.5,0.27906362717022487,0.3058629463209913,1.0,91.188,91.124,91.306
0 days 02:15:24.154000,RUS,0 days 00:01:31.568000,44.0,2.0,MEDIUM,16.0,Mercedes,Silverstone,21.4,58.0,1001.0,False,30.9,215,2.2,91.568,22.380769230769232,9649.458,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,4824.729,1,2,3,15,0.8333333333333334,2,30.479974885916047,1.5299515793287344,0.6,49.5,3.5,0.33791730260992076,0.39418311455195226,1.0,91.231,91.188,91.181
0 days 02:24:34.102000,RUS,0 days 00:01:31.421000,50.0,2.0,MEDIUM,22.0,Mercedes,Silverstone,21.6,54.0,1001.0,False,29.7,182,4.0,91.421,9.803846153846152,10886.568,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,5443.284,1,2,3,15,0.8333333333333334,2,30.094833667695497,1.323261511644624,0.6,49.5,3.5,0.32158426646717647,0.4576820078375203,1.0,91.612,91.569,91.60833333333333
0 days 02:26:05.665000,RUS,0 days 00:01:31.563000,51.0,2.0,MEDIUM,23.0,Mercedes,Silverstone,21.7,54.0,1001.0,False,30.2,203,3.7,91.563,7.707692307692298,11086.862,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,5543.431,1,2,3,15,0.8333333333333334,2,29.89517215775899,1.1341796873809664,0.6,49.5,3.5,0.3840150135100932,0.4872671766285554,1.0,91.421,91.612,91.53399999999999
0 days 02:27:37.098000,RUS,0 days 00:01:31.433000,52.0,2.0,MEDIUM,24.0,Mercedes,Silverstone,21.8,52.0,1001.0,False,29.8,193,4.8,91.433,5.6115384615384585,11287.156,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,5643.578,1,2,3,15,0.8333333333333334,2,30.93829667173508,1.2928248707840555,0.6,49.5,3.5,0.31895163118292347,0.37982677636197487,1.0,91.563,91.421,91.532
0 days 01:08:28.846000,SAI,0 days 00:01:32.975000,4.0,1.0,MEDIUM,4.0,Ferrari,Silverstone,21.4,55.0,1001.2,False,29.3,201,3.0,92.975,101.61538461538461,765.83,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,382.915,1,2,3,15,0.8333333333333334,2,32.462452774571965,0.7045438924880939,0.6,49.5,3.5,0.26752651759672635,0.31007519884850626,1.0,93.456,94.177,95.63900000000001
0 days 01:10:02.512000,SAI,0 days 00:01:33.666000,5.0,1.0,MEDIUM,5.0,Ferrari,Silverstone,21.4,55.0,1001.2,False,29.3,221,3.4,93.666,99.51923076923077,1001.47,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,500.735,1,2,3,15,0.8333333333333334,2,32.22968086136293,0.5957010594192114,0.6,49.5,3.5,0.44639771662816985,0.5689267768567872,1.0,92.975,93.456,93.536
0 days 01:11:36.727000,SAI,0 days 00:01:34.215000,6.0,1.0,MEDIUM,6.0,Ferrari,Silverstone,21.4,55.0,1001.2,False,29.5,183,3.4,94.215,97.42307692307692,1237.11,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,618.555,1,2,3,15,0.8333333333333334,2,32.60544758013893,0.6468319465063797,0.6,49.5,3.5,0.27443031921536093,0.32402615834555043,1.0,93.666,92.975,93.36566666666666
0 days 01:13:10.154000,SAI,0 days 00:01:33.427000,7.0,1.0,MEDIUM,7.0,Ferrari,Silverstone,21.4,54.0,1001.2,False,29.3,198,4.0,93.427,95.32692307692308,1472.75,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,736.375,1,2,3,15,0.8333333333333334,2,32.244392006629035,0.7240818647844423,0.6,49.5,3.5,0.4048776339090462,0.5611248635169014,1.0,94.215,93.666,93.61866666666667
0 days 01:14:43.596000,SAI,0 days 00:01:33.442000,8.0,1.0,MEDIUM,8.0,Ferrari,Silverstone,21.5,55.0,1001.4,False,29.1,201,3.5,93.442,93.23076923076923,1708.39,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,854.195,1,2,3,15,0.8333333333333334,2,31.54290019257655,0.9187742048132997,0.6,49.5,3.5,0.4923820863602208,0.7255830681970837,1.0,93.427,94.215,93.76933333333334
0 days 01:16:17.013000,SAI,0 days 00:01:33.417000,9.0,1.0,MEDIUM,9.0,Ferrari,Silverstone,21.3,55.0,1001.2,False,29.1,201,3.5,93.417,91.13461538461539,1944.03,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,972.015,1,2,3,15,0.8333333333333334,2,30.077504919068414,1.1365902384438025,0.6,49.5,3.5,0.38893528119784965,0.46606994370585686,1.0,93.442,93.427,93.69466666666666
0 days 01:17:50.418000,SAI,0 days 00:01:33.405000,10.0,1.0,MEDIUM,10.0,Ferrari,Silverstone,21.3,55.0,1001.2,False,29.2,202,3.7,93.405,89.03846153846153,2179.67,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,1089.835,1,2,3,15,0.8333333333333334,2,30.146238174145317,1.341642134139806,0.6,49.5,3.5,0.2971632359204108,0.35037657436603314,1.0,93.417,93.442,93.42866666666667
0 days 01:19:23.697000,SAI,0 days 00:01:33.279000,11.0,1.0,MEDIUM,11.0,Ferrari,Silverstone,21.3,55.0,1001.2,False,29.1,175,3.0,93.279,86.9423076923077,2403.528,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,1201.764,1,2,3,15,0.8333333333333334,2,30.338152877571197,1.32308031859156,0.6,49.5,3.5,0.3351849144033074,0.4135941579963475,1.0,93.405,93.417,93.42133333333334
0 days 01:20:57.020000,SAI,0 days 00:01:33.323000,12.0,1.0,MEDIUM,12.0,Ferrari,Silverstone,21.3,55.0,1001.2,False,29.1,187,4.5,93.323,84.84615384615384,2627.386,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,1313.693,1,2,3,15,0.8333333333333334,2,30.6463425912306,1.1880941891812253,0.6,49.5,3.5,0.3345666767421831,0.3863504378407347,1.0,93.279,93.405,93.367
0 days 01:22:30.125000,SAI,0 days 00:01:33.105000,13.0,1.0,MEDIUM,13.0,Ferrari,Silverstone,21.4,57.0,1001.5,False,28.8,205,4.5,93.105,82.75,2851.244,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,1425.622,1,2,3,15,0.8333333333333334,2,31.163455300229437,0.9919263973047527,0.6,49.5,3.5,0.28149361159954794,0.3970752242118019,1.0,93.323,93.279,93.33566666666667
0 days 01:24:04.066000,SAI,0 days 00:01:33.941000,14.0,1.0,MEDIUM,14.0,Ferrari,Silverstone,21.4,58.0,1001.5,False,28.7,191,3.7,93.941,80.65384615384616,3075.102,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,1537.551,1,2,3,15,0.8333333333333334,2,30.541760846064747,0.8532333465820617,0.6,49.5,3.5,0.3255942229153743,0.36802118899640374,1.0,93.105,93.323,93.23566666666666
0 days 01:25:37.689000,SAI,0 days 00:01:33.623000,15.0,1.0,MEDIUM,15.0,Ferrari,Silverstone,20.9,61.0,1001.5,False,27.7,255,2.5,93.623,78.5576923076923,3298.96,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,1649.48,1,2,3,15,0.8333333333333334,2,29.614289624328954,0.9170609773861457,0.6,49.5,3.5,0.357295100195353,0.4188139300560708,1.0,93.941,93.105,93.45633333333332
0 days 01:27:11.187000,SAI,0 days 00:01:33.498000,16.0,1.0,MEDIUM,16.0,Ferrari,Silverstone,20.7,63.0,1001.5,False,27.7,212,1.8,93.498,76.46153846153845,3522.818,3,3,3,2,5,2,5,4,26.5,23.0,C1,C2,C3,5.891,52,1761.409,1,2,3,15,0.8333333333333334,2,29.526363814817444,0.9348431670792321,0.6,49.5,3.5,0.3251274029462786,0.36465747403839577,1.0,93.623,93.941,93.55633333333333
