Year,RoundNumber,Location,Location_Encoded,Driver,LapNumber,Stint,Compound,Actual,Predicted,Error
2022,6,Barcelona,2,GAS,52.0,4.0,SOFT,86.998,88.30104173583385,1.3030417358338375
2022,6,Barcelona,2,GAS,53.0,4.0,SOFT,87.009,88.30127236540437,1.292272365404377
2022,6,Barcelona,2,GAS,54.0,4.0,SOFT,87.275,88.22143977405878,0.9464397740587767
2022,6,Barcelona,2,GAS,55.0,4.0,SOFT,89.596,88.4052541069935,1.190745893006503
2022,6,Barcelona,2,GAS,56.0,4.0,SOFT,89.681,89.43764422407054,0.2433557759294585
2022,6,Barcelona,2,GAS,57.0,4.0,SOFT,88.002,89.83145506661641,1.8294550666164224
2022,6,Barcelona,2,GAS,58.0,4.0,SOFT,87.911,89.28823469985585,1.377234699855842
2022,6,Barcelona,2,GAS,59.0,4.0,SOFT,88.154,88.94748905571127,0.7934890557112819
2022,6,Barcelona,2,GAS,60.0,4.0,SOFT,88.3,89.02906177390454,0.7290617739045439
2022,6,Barcelona,2,GAS,61.0,4.0,SOFT,88.145,89.00102873504507,0.8560287350450659
2022,6,Barcelona,2,GAS,62.0,4.0,SOFT,88.352,88.99549238725966,0.6434923872596545
2022,6,Barcelona,2,GAS,63.0,4.0,SOFT,88.873,89.06477883791882,0.19177883791881922
2022,6,Barcelona,2,GAS,64.0,4.0,SOFT,89.664,89.28381116725025,0.38018883274974963
2022,6,Barcelona,2,GAS,65.0,4.0,SOFT,88.352,89.42928857043553,1.0772885704355275
2022,6,Barcelona,2,HAM,17.0,2.0,SOFT,89.873,90.37622060663911,0.5032206066391061
2022,6,Barcelona,2,HAM,18.0,2.0,SOFT,90.181,90.547885905681,0.36688590568100077
2022,6,Barcelona,2,HAM,19.0,2.0,SOFT,90.07,90.81362081147256,0.7436208114725653
2022,6,Barcelona,2,HAM,20.0,2.0,SOFT,90.443,90.8113190058676,0.3683190058676031
2022,6,Barcelona,2,HAM,21.0,2.0,SOFT,90.48,90.9292828954149,0.4492828954148935
2022,6,Barcelona,2,HAM,28.0,3.0,MEDIUM,86.99,88.53587471559511,1.5458747155951256
2022,6,Barcelona,2,HAM,29.0,3.0,MEDIUM,87.619,88.36727840091753,0.7482784009175345
2022,6,Barcelona,2,HAM,30.0,3.0,MEDIUM,86.711,88.51319257925822,1.8021925792582167
2022,6,Barcelona,2,HAM,31.0,3.0,MEDIUM,87.364,88.21196334774828,0.8479633477482833
2022,6,Barcelona,2,HAM,32.0,3.0,MEDIUM,86.329,88.15233166929912,1.823331669299118
2022,6,Barcelona,2,HAM,33.0,3.0,MEDIUM,86.895,87.83491670840102,0.9399167084010263
2022,6,Barcelona,2,HAM,34.0,3.0,MEDIUM,86.697,87.79570971977097,1.0987097197709708
2022,6,Barcelona,2,HAM,39.0,3.0,MEDIUM,86.82,88.03617728697205,1.2161772869720608
2022,6,Barcelona,2,HAM,40.0,3.0,MEDIUM,87.34,87.9743585829553,0.6343585829553011
2022,6,Barcelona,2,HAM,45.0,3.0,MEDIUM,87.458,88.2681524992118,0.8101524992117946
2022,6,Barcelona,2,HAM,46.0,3.0,MEDIUM,87.73,88.18571427092589,0.45571427092588096
2022,6,Barcelona,2,HAM,47.0,3.0,MEDIUM,87.662,88.27060340585044,0.6086034058504377
2022,6,Barcelona,2,HAM,54.0,4.0,SOFT,85.389,86.6568197215406,1.2678197215406066
2022,6,Barcelona,2,HAM,55.0,4.0,SOFT,85.207,86.74849187935497,1.5414918793549732
2022,6,Barcelona,2,HAM,56.0,4.0,SOFT,85.832,86.66458324735663,0.8325832473566399
2022,6,Barcelona,2,HAM,57.0,4.0,SOFT,86.447,86.84983716760246,0.40283716760245203
2022,6,Barcelona,2,HAM,58.0,4.0,SOFT,86.408,87.15542772412694,0.7474277241269291
2022,6,Barcelona,2,HAM,59.0,4.0,SOFT,86.919,87.28586425363304,0.36686425363304453
2022,6,Barcelona,2,HAM,60.0,4.0,SOFT,85.895,87.48502468966319,1.5900246896631898
2022,6,Barcelona,2,HAM,61.0,4.0,SOFT,86.425,87.24875063360808,0.8237506336080849
2022,6,Barcelona,2,HAM,62.0,4.0,SOFT,86.804,87.36539089028966,0.5613908902896559
2022,6,Barcelona,2,HAM,63.0,4.0,SOFT,88.977,87.47935570308005,1.4976442969199595
2022,6,Barcelona,2,HAM,64.0,4.0,SOFT,89.833,88.5219833683018,1.3110166316982006
2022,6,Barcelona,2,HAM,65.0,4.0,SOFT,91.646,88.92339811221989,2.7226018877801144
2022,6,Barcelona,2,HAM,66.0,4.0,SOFT,94.345,90.06692875608445,4.278071243915542
2022,6,Barcelona,2,LAT,6.0,1.0,SOFT,91.335,91.33014739972272,0.004852600277275021
2022,6,Barcelona,2,LAT,18.0,2.0,MEDIUM,90.305,90.80773365439381,0.5027336543938123
2022,6,Barcelona,2,LAT,19.0,2.0,MEDIUM,90.851,90.91910547408027,0.06810547408027601
2022,6,Barcelona,2,LAT,20.0,2.0,MEDIUM,91.86,91.12687984435401,0.7331201556459881
2022,6,Barcelona,2,LAT,21.0,2.0,MEDIUM,90.343,91.63366004575482,1.2906600457548252
2022,6,Barcelona,2,LAT,22.0,2.0,MEDIUM,91.289,91.21926439577592,0.06973560422407155
2022,6,Barcelona,2,LAT,23.0,2.0,MEDIUM,90.736,91.31292551228177,0.5769255122817548
2022,6,Barcelona,2,LAT,24.0,2.0,MEDIUM,90.925,91.20491599307273,0.27991599307273296
2022,6,Barcelona,2,LAT,25.0,2.0,MEDIUM,91.835,91.27726258699819,0.5577374130018007
2022,6,Barcelona,2,LAT,32.0,3.0,SOFT,89.621,89.86145696113233,0.2404569611323376
2022,6,Barcelona,2,LAT,33.0,3.0,SOFT,90.987,90.10632560487083,0.8806743951291622
2022,6,Barcelona,2,LAT,34.0,3.0,SOFT,89.286,90.71732959347592,1.4313295934759267
2022,6,Barcelona,2,LAT,35.0,3.0,SOFT,89.831,90.31212831400151,0.48112831400151324
2022,6,Barcelona,2,LAT,36.0,3.0,SOFT,89.764,90.3055896149034,0.5415896149034076
2022,6,Barcelona,2,LAT,37.0,3.0,SOFT,89.756,90.25122245308022,0.4952224530802234
2022,6,Barcelona,2,LAT,38.0,3.0,SOFT,90.934,90.26982267357529,0.6641773264247108
2022,6,Barcelona,2,LAT,39.0,3.0,SOFT,90.079,90.83505523107375,0.7560552310737612
2022,6,Barcelona,2,LAT,40.0,3.0,SOFT,90.826,90.69940329129463,0.12659670870536777
2022,6,Barcelona,2,LAT,41.0,3.0,SOFT,89.444,90.87917869049204,1.4351786904920427
2022,6,Barcelona,2,LAT,42.0,3.0,SOFT,89.831,90.46089415953998,0.6298941595399792
2022,6,Barcelona,2,LAT,43.0,3.0,SOFT,89.491,90.39456955408171,0.903569554081715
2022,6,Barcelona,2,LAT,44.0,3.0,SOFT,89.616,90.21696658006802,0.600966580068014
2022,6,Barcelona,2,LAT,45.0,3.0,SOFT,90.104,90.26464500376932,0.16064500376932395
